checkpoint,eval_model,jpeg_quality,image,prompt,psnr_immunized,ssim_imm_orig,ssim_clean_edit,ssim_imm_edit,disrupted
multimodel_h1a,sd35,none,image_94.png,A person in a lobby,43.162,0.9943,0.2656,0.2648,0
multimodel_h1a,sd35,75,image_94.png,A person in a computer lab,36.57,0.9647,0.266,0.2608,0
multimodel_h1a,sd35,75,image_94.png,A person in a lobby,36.57,0.9647,0.2656,0.2613,0
multimodel_h1a,sd35,70,image_94.png,A person in a computer lab,35.97,0.9605,0.266,0.2604,0
multimodel_h1a,sd35,70,image_94.png,A person in a lobby,35.97,0.9605,0.2656,0.2614,0
multimodel_h1a,sd35,none,image_104.png,A person in a pet festival,47.933,0.9976,0.1982,0.1956,0
multimodel_h1a,sd35,none,image_104.png,A person in a slum,47.933,0.9976,0.1984,0.1974,0
multimodel_h1a,sd35,75,image_104.png,A person in a pet festival,38.502,0.9653,0.1982,0.1941,0
multimodel_h1a,sd35,75,image_104.png,A person in a slum,38.502,0.9653,0.1984,0.1956,0
multimodel_h1a,sd35,70,image_104.png,A person in a pet festival,37.915,0.9613,0.1982,0.1929,0
multimodel_h1a,sd35,70,image_104.png,A person in a slum,37.915,0.9613,0.1984,0.1931,0
multimodel_h1a,sd35,none,image_110.png,A person in a gym sauna,47.177,0.9975,0.256,0.2559,0
multimodel_h1a,sd35,none,image_110.png,A person in a glass factory,47.177,0.9975,0.257,0.2548,0
multimodel_h1a,sd35,75,image_110.png,A person in a gym sauna,38.83,0.9683,0.256,0.2518,0
multimodel_h1a,sd35,75,image_110.png,A person in a glass factory,38.83,0.9683,0.257,0.2515,0
multimodel_h1a,sd35,70,image_110.png,A person in a gym sauna,38.289,0.9647,0.256,0.2488,0
multimodel_h1a,sd35,70,image_110.png,A person in a glass factory,38.289,0.9647,0.257,0.2506,0
multimodel_h1a,sd35,none,image_115.png,A person in a tram stop,44.678,0.9942,0.2717,0.2647,0
multimodel_h1a,sd35,none,image_115.png,A person in a fish market,44.678,0.9942,0.2697,0.2657,0
multimodel_h1a,sd35,75,image_115.png,A person in a tram stop,36.149,0.9561,0.2717,0.2618,0
multimodel_h1a,sd35,75,image_115.png,A person in a fish market,36.149,0.9561,0.2697,0.2611,0
multimodel_h1a,sd35,70,image_115.png,A person in a tram stop,35.456,0.95,0.2717,0.2624,0
multimodel_h1a,sd35,70,image_115.png,A person in a fish market,35.456,0.95,0.2697,0.2612,0
multimodel_h1a,sd35,none,image_121.png,A person in a basement,41.246,0.9957,0.2222,0.22,0
multimodel_h1a,sd35,none,image_121.png,A person in a dormitory,41.246,0.9957,0.2199,0.2194,0
multimodel_h1a,sd35,75,image_121.png,A person in a basement,37.018,0.9647,0.2222,0.2132,0
multimodel_h1a,sd35,75,image_121.png,A person in a dormitory,37.018,0.9647,0.2199,0.2141,0
multimodel_h1a,sd35,70,image_121.png,A person in a basement,36.647,0.9607,0.2222,0.2133,0
multimodel_h1a,sd35,70,image_121.png,A person in a dormitory,36.647,0.9607,0.2199,0.2156,0
multimodel_h1a,sd35,none,image_129.png,A person in a tech startup,45.088,0.9969,0.2722,0.2708,0
multimodel_h1a,sd35,none,image_129.png,A person in a brewery tour,45.088,0.9969,0.2706,0.2702,0
multimodel_h1a,sd35,75,image_129.png,A person in a tech startup,37.344,0.9728,0.2722,0.2714,0
multimodel_h1a,sd35,75,image_129.png,A person in a brewery tour,37.344,0.9728,0.2706,0.2682,0
multimodel_h1a,sd35,70,image_129.png,A person in a tech startup,36.702,0.9694,0.2722,0.2716,0
multimodel_h1a,sd35,70,image_129.png,A person in a brewery tour,36.702,0.9694,0.2706,0.2683,0
multimodel_h1a,sd35,none,image_133.png,A person in a laundry room,42.067,0.9928,0.2093,0.2035,0
multimodel_h1a,sd35,none,image_133.png,A person in a tech startup,42.067,0.9928,0.2072,0.2048,0
multimodel_h1a,sd35,75,image_133.png,A person in a laundry room,34.442,0.9574,0.2093,0.2025,0
multimodel_h1a,sd35,75,image_133.png,A person in a tech startup,34.442,0.9574,0.2072,0.2014,0
multimodel_h1a,sd35,70,image_133.png,A person in a laundry room,33.868,0.9525,0.2093,0.2001,0
multimodel_h1a,sd35,70,image_133.png,A person in a tech startup,33.868,0.9525,0.2072,0.201,0
multimodel_h1a,sd35,none,image_135.png,A person in a music studio,45.064,0.9954,0.1796,0.1793,0
multimodel_h1a,sd35,none,image_135.png,A person in a local crafts market,45.064,0.9954,0.1814,0.1819,0
multimodel_h1a,sd35,75,image_135.png,A person in a music studio,36.678,0.9538,0.1796,0.1762,0
multimodel_h1a,sd35,75,image_135.png,A person in a local crafts market,36.678,0.9538,0.1814,0.1775,0
multimodel_h1a,sd35,70,image_135.png,A person in a music studio,36.12,0.9491,0.1796,0.1769,0
multimodel_h1a,sd35,70,image_135.png,A person in a local crafts market,36.12,0.9491,0.1814,0.1773,0
multimodel_h1a,sd35,none,image_142.png,A person in a bowling alley,48.255,0.998,0.2368,0.2366,0
multimodel_h1a,sd35,none,image_142.png,A person in a climbing wall,48.255,0.998,0.2352,0.2387,0
multimodel_h1a,sd35,75,image_142.png,A person in a bowling alley,38.606,0.9612,0.2368,0.233,0
multimodel_h1a,sd35,75,image_142.png,A person in a climbing wall,38.606,0.9612,0.2352,0.2342,0
multimodel_h1a,sd35,70,image_142.png,A person in a bowling alley,38.037,0.9567,0.2368,0.2327,0
multimodel_h1a,sd35,70,image_142.png,A person in a climbing wall,38.037,0.9567,0.2352,0.2343,0
multimodel_h1a,sd35,none,image_149.png,A person in a music and arts festival,43.115,0.9957,0.2176,0.216,0
multimodel_h1a,sd35,none,image_149.png,A person in a costume party,43.115,0.9957,0.2192,0.2161,0
multimodel_h1a,sd35,75,image_149.png,A person in a music and arts festival,38.608,0.9644,0.2176,0.2133,0
multimodel_h1a,sd35,75,image_149.png,A person in a costume party,38.608,0.9644,0.2192,0.2144,0
multimodel_h1a,sd35,70,image_149.png,A person in a music and arts festival,38.172,0.9602,0.2176,0.2136,0
multimodel_h1a,sd35,70,image_149.png,A person in a costume party,38.172,0.9602,0.2192,0.2125,0
multimodel_h1a,sd35,none,image_151.png,A person in a charity art auction,48.552,0.9975,0.3565,0.3545,0
multimodel_h1a,sd35,none,image_151.png,A person in a customs checkpoint,48.552,0.9975,0.3568,0.3563,0
multimodel_h1a,sd35,75,image_151.png,A person in a charity art auction,39.102,0.9591,0.3565,0.3494,0
multimodel_h1a,sd35,75,image_151.png,A person in a customs checkpoint,39.102,0.9591,0.3568,0.3514,0
multimodel_h1a,sd35,70,image_151.png,A person in a charity art auction,38.58,0.9546,0.3565,0.3514,0
multimodel_h1a,sd35,70,image_151.png,A person in a customs checkpoint,38.58,0.9546,0.3568,0.3495,0
multimodel_h1a,sd35,none,image_152.png,A person in a city food tour,47.015,0.998,0.239,0.2381,0
multimodel_h1a,sd35,none,image_152.png,A person in a flea market,47.015,0.998,0.2363,0.2356,0
multimodel_h1a,sd35,75,image_152.png,A person in a city food tour,38.001,0.9624,0.239,0.2351,0
multimodel_h1a,sd35,75,image_152.png,A person in a flea market,38.001,0.9624,0.2363,0.2341,0
multimodel_h1a,sd35,70,image_152.png,A person in a city food tour,37.438,0.958,0.239,0.2326,0
multimodel_h1a,sd35,70,image_152.png,A person in a flea market,37.438,0.958,0.2363,0.2298,0
multimodel_h1a,sd35,none,image_160.png,A person in a flower garden,40.989,0.9936,0.2197,0.219,0
multimodel_h1a,sd35,none,image_160.png,A person in a sports field,40.989,0.9936,0.2184,0.2188,0
multimodel_h1a,sd35,75,image_160.png,A person in a flower garden,35.522,0.9512,0.2197,0.2162,0
multimodel_h1a,sd35,75,image_160.png,A person in a sports field,35.522,0.9512,0.2184,0.2163,0
multimodel_h1a,sd35,70,image_160.png,A person in a flower garden,35.025,0.9457,0.2197,0.213,0
multimodel_h1a,sd35,70,image_160.png,A person in a sports field,35.025,0.9457,0.2184,0.2163,0
multimodel_h1a,sd35,none,image_163.png,A person in a slum,40.964,0.9968,0.2293,0.2246,0
multimodel_h1a,sd35,none,image_163.png,A person in a nightclub,40.964,0.9968,0.2292,0.2256,0
multimodel_h1a,sd35,75,image_163.png,A person in a slum,35.696,0.9647,0.2293,0.2269,0
multimodel_h1a,sd35,75,image_163.png,A person in a nightclub,35.696,0.9647,0.2292,0.2244,0
multimodel_h1a,sd35,70,image_163.png,A person in a slum,34.989,0.9583,0.2293,0.2239,0
multimodel_h1a,sd35,70,image_163.png,A person in a nightclub,34.989,0.9583,0.2292,0.2241,0
multimodel_h1a,sd35,none,image_165.png,A person in a digital art gallery,45.688,0.9971,0.274,0.2736,0
multimodel_h1a,sd35,none,image_165.png,A person in a cocktail bar,45.688,0.9971,0.2745,0.2728,0
multimodel_h1a,sd35,75,image_165.png,A person in a digital art gallery,37.615,0.9618,0.274,0.2687,0
multimodel_h1a,sd35,75,image_165.png,A person in a cocktail bar,37.615,0.9618,0.2745,0.2696,0
multimodel_h1a,sd35,70,image_165.png,A person in a digital art gallery,37.038,0.9573,0.274,0.2699,0
multimodel_h1a,sd35,70,image_165.png,A person in a cocktail bar,37.038,0.9573,0.2745,0.2703,0
multimodel_h1a,sd35,none,image_169.png,A person in a technology fair,45.332,0.9934,0.1724,0.1733,0
multimodel_h1a,sd35,none,image_169.png,A person in a food truck park,45.332,0.9934,0.173,0.1769,0
multimodel_h1a,sd35,75,image_169.png,A person in a technology fair,37.992,0.9602,0.1724,0.1679,0
multimodel_h1a,sd35,75,image_169.png,A person in a food truck park,37.992,0.9602,0.173,0.1723,0
multimodel_h1a,sd35,70,image_169.png,A person in a technology fair,37.504,0.956,0.1724,0.1709,0
multimodel_h1a,sd35,70,image_169.png,A person in a food truck park,37.504,0.956,0.173,0.1715,0
multimodel_h1a,sd35,none,image_170.png,A person in a casino lounge,39.83,0.9955,0.2822,0.2794,0
multimodel_h1a,sd35,none,image_170.png,A person in a dance festival,39.83,0.9955,0.2847,0.2802,0
multimodel_h1a,sd35,75,image_170.png,A person in a casino lounge,35.335,0.9627,0.2822,0.2783,0
multimodel_h1a,sd35,75,image_170.png,A person in a dance festival,35.335,0.9627,0.2847,0.2763,0
multimodel_h1a,sd35,70,image_170.png,A person in a casino lounge,34.988,0.9586,0.2822,0.276,0
multimodel_h1a,sd35,70,image_170.png,A person in a dance festival,34.988,0.9586,0.2847,0.2762,0
multimodel_h1a,sd35,none,image_180.png,A person in a rooftop lounge,39.018,0.9922,0.2204,0.2101,0
multimodel_h1a,sd35,none,image_180.png,A person in a gym sauna,39.018,0.9922,0.2178,0.2113,0
multimodel_h1a,sd35,75,image_180.png,A person in a rooftop lounge,33.957,0.9432,0.2204,0.2077,0
multimodel_h1a,sd35,75,image_180.png,A person in a gym sauna,33.957,0.9432,0.2178,0.2101,0
multimodel_h1a,sd35,70,image_180.png,A person in a rooftop lounge,33.546,0.9367,0.2204,0.2086,0
multimodel_h1a,sd35,70,image_180.png,A person in a gym sauna,33.546,0.9367,0.2178,0.2072,0
multimodel_h1a,sd35,none,image_181.png,A person in a butcher shop,50.728,0.9985,0.136,0.1372,0
multimodel_h1a,sd35,none,image_181.png,A person in a highway rest stop,50.728,0.9985,0.138,0.1356,0
multimodel_h1a,sd35,75,image_181.png,A person in a butcher shop,39.901,0.9647,0.136,0.1305,0
multimodel_h1a,sd35,75,image_181.png,A person in a highway rest stop,39.901,0.9647,0.138,0.1347,0
multimodel_h1a,sd35,70,image_181.png,A person in a butcher shop,39.385,0.961,0.136,0.1324,0
multimodel_h1a,sd35,70,image_181.png,A person in a highway rest stop,39.385,0.961,0.138,0.1353,0
multimodel_h1a,sd35,none,image_185.png,A person in a golf course clubhouse,49.211,0.9975,0.2463,0.2436,0
multimodel_h1a,sd35,none,image_185.png,A person in a rehab facility,49.211,0.9975,0.2466,0.243,0
multimodel_h1a,sd35,75,image_185.png,A person in a golf course clubhouse,38.264,0.9661,0.2463,0.2419,0
multimodel_h1a,sd35,75,image_185.png,A person in a rehab facility,38.264,0.9661,0.2466,0.2422,0
multimodel_h1a,sd35,70,image_185.png,A person in a golf course clubhouse,37.708,0.9623,0.2463,0.2387,0
multimodel_h1a,sd35,70,image_185.png,A person in a rehab facility,37.708,0.9623,0.2466,0.2424,0
multimodel_h1a,sd35,none,image_186.png,A person in a community arts and crafts market,38.322,0.9913,0.2704,0.2697,0
multimodel_h1a,sd35,none,image_186.png,A person in a church sanctuary,38.322,0.9913,0.2698,0.2684,0
multimodel_h1a,sd35,75,image_186.png,A person in a community arts and crafts market,34.485,0.9587,0.2704,0.2647,0
multimodel_h1a,sd35,75,image_186.png,A person in a church sanctuary,34.485,0.9587,0.2698,0.2641,0
multimodel_h1a,sd35,70,image_186.png,A person in a community arts and crafts market,33.941,0.9546,0.2704,0.2639,0
multimodel_h1a,sd35,70,image_186.png,A person in a church sanctuary,33.941,0.9546,0.2698,0.2633,0
multimodel_h1a,sd35,none,image_189.png,A person in a vintage arts fair,42.335,0.9948,0.2017,0.2008,0
multimodel_h1a,sd35,none,image_189.png,A person in a bowling alley,42.335,0.9948,0.2016,0.1996,0
multimodel_h1a,sd35,75,image_189.png,A person in a vintage arts fair,34.979,0.9528,0.2017,0.1986,0
multimodel_h1a,sd35,75,image_189.png,A person in a bowling alley,34.979,0.9528,0.2016,0.1985,0
multimodel_h1a,sd35,70,image_189.png,A person in a vintage arts fair,34.472,0.9482,0.2017,0.2002,0
multimodel_h1a,sd35,70,image_189.png,A person in a bowling alley,34.472,0.9482,0.2016,0.1989,0
multimodel_h1a,sd35,none,image_201.png,A person in a high-end restaurant,47.916,0.9974,0.156,0.1528,0
multimodel_h1a,sd35,none,image_201.png,A person in a bowling alley,47.916,0.9974,0.1545,0.1521,0
multimodel_h1a,sd35,75,image_201.png,A person in a high-end restaurant,38.435,0.9595,0.156,0.1541,0
multimodel_h1a,sd35,75,image_201.png,A person in a bowling alley,38.435,0.9595,0.1545,0.1508,0
multimodel_h1a,sd35,70,image_201.png,A person in a high-end restaurant,37.934,0.9544,0.156,0.1507,0
multimodel_h1a,sd35,70,image_201.png,A person in a bowling alley,37.934,0.9544,0.1545,0.1504,0
multimodel_h1a,sd35,none,image_203.png,A person in a gymnasium,45.548,0.9966,0.2478,0.2472,0
multimodel_h1a,sd35,none,image_203.png,A person in a brothel,45.548,0.9966,0.2496,0.2458,0
multimodel_h1a,sd35,75,image_203.png,A person in a gymnasium,39.214,0.9749,0.2478,0.2439,0
multimodel_h1a,sd35,75,image_203.png,A person in a brothel,39.214,0.9749,0.2496,0.244,0
multimodel_h1a,sd35,70,image_203.png,A person in a gymnasium,38.763,0.9724,0.2478,0.2423,0
multimodel_h1a,sd35,70,image_203.png,A person in a brothel,38.763,0.9724,0.2496,0.2438,0
multimodel_h1a,sd35,none,image_209.png,A person in a summer camp,47.179,0.9969,0.2007,0.2009,0
multimodel_h1a,sd35,none,image_209.png,A person in a TV studio,47.179,0.9969,0.2009,0.1995,0
multimodel_h1a,sd35,75,image_209.png,A person in a summer camp,37.956,0.9646,0.2007,0.197,0
multimodel_h1a,sd35,75,image_209.png,A person in a TV studio,37.956,0.9646,0.2009,0.1978,0
multimodel_h1a,sd35,70,image_209.png,A person in a summer camp,37.167,0.9587,0.2007,0.1968,0
multimodel_h1a,sd35,70,image_209.png,A person in a TV studio,37.167,0.9587,0.2009,0.1973,0
multimodel_h1a,sd35,none,image_212.png,A person in a street vendor stand,45.791,0.9952,0.2189,0.2171,0
multimodel_h1a,sd35,none,image_212.png,A person in a dog park picnic,45.791,0.9952,0.22,0.2188,0
multimodel_h1a,sd35,75,image_212.png,A person in a street vendor stand,37.725,0.9686,0.2189,0.2199,0
multimodel_h1a,sd35,75,image_212.png,A person in a dog park picnic,37.725,0.9686,0.22,0.2157,0
multimodel_h1a,sd35,70,image_212.png,A person in a street vendor stand,37.144,0.9651,0.2189,0.2168,0
multimodel_h1a,sd35,70,image_212.png,A person in a dog park picnic,37.144,0.9651,0.22,0.2148,0
multimodel_h1a,sd35,none,image_213.png,A person in a science museum exhibit,49.051,0.9973,0.2096,0.2083,0
multimodel_h1a,sd35,none,image_213.png,A person in a woodworking shop,49.051,0.9973,0.2083,0.2075,0
multimodel_h1a,sd35,75,image_213.png,A person in a science museum exhibit,38.702,0.9678,0.2096,0.2033,0
multimodel_h1a,sd35,75,image_213.png,A person in a woodworking shop,38.702,0.9678,0.2083,0.2045,0
multimodel_h1a,sd35,70,image_213.png,A person in a science museum exhibit,38.203,0.9641,0.2096,0.2058,0
multimodel_h1a,sd35,70,image_213.png,A person in a woodworking shop,38.203,0.9641,0.2083,0.2031,0
